TABELA CEST 2018;;;;;;;;;;;;;
BUSCA AUTOMÁTICA:;;;;;;;;;;;;;
NCM;DESCRIÇÃO;Início de vigência;CEST;SEGMENTO;;;;;;;;;
33049990;33049990 - Outros produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações antissolares e os bronzeadores;01/07/2017;2800900;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
33049990;33049990 - Preparações antissolares e os bronzeadores;01/07/2017;2801000;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
33051000;33051000 - Xampus para o cabelo;01/07/2017;2801100;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
33052000;33052000 - Preparações para ondulação ou alisamento, permanentes, dos cabelos;01/07/2017;2801200;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
33059000;33059000 - Outras preparações capilares;01/07/2017;2801300;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
33059000;33059000 - Tintura para o cabelo;01/07/2017;2801400;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
33071000;33071000 - Preparações para barbear (antes, durante ou após);01/07/2017;2801500;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
33072010;33072010 - Desodorantes corporais e antiperspirantes, líquidos;01/07/2017;2801600;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
33072090;33072090 - Outros desodorantes corporais e antiperspirantes;01/07/2017;2801700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
33079000;33079000 - Outros produtos de perfumaria ou de toucador preparados;01/07/2017;2801800;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
33079000;33079000 - Outras preparações cosméticas;01/07/2017;2801900;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
34011190;34011190 - Sabões de toucador, em barras, pedaços ou figuras moldadas;01/07/2017;2802000;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
34011900;34011900 - Outros sabões, produtos e preparações orgânicos tensoativos, inclusive papel, pastas (ouates), feltros e falsos tecidos, impregnados, revestidos ou recobertos de sabão ou de detergentes;01/07/2017;2802100;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
34012010;34012010 - Sabões de toucador sob outras formas;01/07/2017;2802200;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
34013000;34013000 - Produtos e preparações orgânicos tensoativos para lavagem da pele, em forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão;01/07/2017;2802300;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
48182000;48182000 - Lenços de papel, incluindo os de desmaquiar;01/07/2017;2802400;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
48182000;48182000 - Toalhas de mão;01/07/2017;2802401;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
82141000;82141000 - Apontadores de lápis para maquiagem;01/07/2017;2802500;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
82141000;82141000 - Espátulas, abre-cartas e raspadeiras;01/07/2017;2802501;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
82141000;82141000 - Lâminas de espátulas, de abre-cartas, de raspadeiras e de apontadores de lápis;01/07/2017;2802502;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
82142000;82142000 - Utensílios e sortidos de utensílios de manicuros ou de pedicuros (incluindo as limas para unhas);01/07/2017;2802600;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
96032900;96032900 - Escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas;01/07/2017;2802700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
96032900;"96032900 - Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual não motorizadas, pincéis e espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura; rodos de borracha ou de matérias flexíveis semelhantes, outros";01/07/2017;2802701;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
96033000;96033000 - Pincéis para aplicação de produtos cosméticos;01/07/2017;2802800;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
96033000;96033000 - Pincéis e escovas, para artistas e pincéis de escrever;01/07/2017;2802801;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
96161000;96161000 - Vaporizadores de toucador, suas armações e cabeças de armações;01/07/2017;2802900;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
96162000;96162000 - Borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador;01/07/2017;2803000;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
42021;42021 - Malas e maletas de toucador;01/07/2017;2803100;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
9615;"9615 - Pentes, travessas para cabelo e artigos semelhantes; grampos (alfinetes) para cabelo; pinças (ìpinceguichesî), onduladores, bobs (rolos) e artefatos semelhantes para penteados, e suas partes";01/07/2017;2803200;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
40149090;40149090 - Mamadeiras;01/07/2017;2803300;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
70102000;70102000 - Mamadeiras;01/07/2017;2803300;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
39233000;39233000 - Mamadeiras;01/07/2017;2803300;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
39241000;39241000 - Mamadeiras;01/07/2017;2803300;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
39249000;39249000 - Mamadeiras;01/07/2017;2803300;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
40149090;40149090 - Chupetas e bicos para mamadeiras e para chupetas;01/07/2017;2803400;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
12119090;12119090 - Outras plantas e partes, para perfumaria, medicina e semelhantes;01/07/2017;2803500;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
39262000;39262000 - Vestuário e seus acessórios, de plásticos, inclusive luvas;01/07/2017;2803600;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
39264000;39264000 - Estatuetas e outros objetos de ornamentação, de plásticos;01/07/2017;2803700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
39269090;39269090 - Outras obras de plásticos;01/07/2017;2803800;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
42022210;42022210 - Bolsas de folhas de plástico;01/07/2017;2803900;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
42022220;42022220 - Bolsas de matérias têxteis;01/07/2017;2804000;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
42022900;42022900 - Bolsas de outras matérias;01/07/2017;2804100;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
42023900;42023900 - Artigos de bolsos/bolsas, de outras matérias;01/07/2017;2804200;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
42029200;42029200 - Outros artefatos, de folhas de plásticos ou matérias têxteis;01/07/2017;2804300;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
42029900;42029900 - Outros artefatos, de outras matérias;01/07/2017;2804400;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
48192000;48192000 - Caixas e cartonagens, dobráveis, de papel/cartão, não ondulados;01/07/2017;2804500;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
48194000;48194000 - Outros sacos, bolsas e cartuchos, de papel ou cartão;01/07/2017;2804600;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
48211000;48211000 - Etiquetas de papel ou cartão, impressas;01/07/2017;2804700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
49111090;49111090 - Outros impressos publicitários, catálogos comerciais e semelhantes;01/07/2017;2804800;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
61159900;61159900 - Outras meias de malha de outras matérias têxteis;01/07/2017;2804900;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
62171000;62171000 - Outros acessórios confeccionados, de vestuário;01/07/2017;2805000;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
63026000;63026000 - Roupas de toucador/cozinha, de tecidos atoalhados de algodão;01/07/2017;2805100;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
63079090;63079090 - Outros artefatos têxteis confeccionados;01/07/2017;2805200;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
65069900;65069900 - Chapéus e outros artefatos de outras matérias, exceto de malha;01/07/2017;2805300;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
95059000;95059000 - Artigos para outras festas, carnaval ou outros divertimentos;01/07/2017;2805400;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
33;33 - Produtos destinados à higiene bucal;01/07/2017;2805500;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
34;34 - Outros produtos cosméticos e de higiene pessoal não relacionados em outros itens deste anexo;01/07/2017;2805600;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
33;33 - Outros produtos cosméticos e de higiene pessoal não relacionados em outros itens deste anexo;01/07/2017;2805600;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
14;14 - Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
39;39 - Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
40;40 - Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
44;44 - Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
48;48 - Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
63;63 - Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
65;65 - Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
67;67 - Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
70;70 - Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
82;82 - Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
90;90 - Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
96;96 - Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
39;39 - Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;2805800;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
91;91 - Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;2805800;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
90;90 - Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;2805800;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
48;48 - Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;2805800;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
42;42 - Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;2805800;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
62;"62 - Vestuário e seus acessórios; calçados, polainas e artefatos semelhantes, e suas partes";01/07/2017;2805900;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
64;"64 - Vestuário e seus acessórios; calçados, polainas e artefatos semelhantes, e suas partes";01/07/2017;2805900;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
61;"61 - Vestuário e seus acessórios; calçados, polainas e artefatos semelhantes, e suas partes";01/07/2017;2805900;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
58;58 - Outros artigos de vestuário em geral, exceto os relacionados no item anterior;01/07/2017;2806000;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
63;63 - Outros artigos de vestuário em geral, exceto os relacionados no item anterior;01/07/2017;2806000;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
65;65 - Outros artigos de vestuário em geral, exceto os relacionados no item anterior;01/07/2017;2806000;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
52;52 - Outros artigos de vestuário em geral, exceto os relacionados no item anterior;01/07/2017;2806000;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
42;42 - Outros artigos de vestuário em geral, exceto os relacionados no item anterior;01/07/2017;2806000;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
55;55 - Outros artigos de vestuário em geral, exceto os relacionados no item anterior;01/07/2017;2806000;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
56;56 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
62;62 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
63;63 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
66;66 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
69;69 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta;;;;;;;;;
