TABELA CEST 2018;;;;
BUSCA AUTOMµTICA:;;;;
NCM;DESCRI€ÇO;In¡cio de vigˆncia;CEST;SEGMENTO
33051000;33051000 - Xampus para o cabelo;01/07/2017;2801100;Venda de mercadorias pelo sistema porta a porta
33052000;33052000 - Prepara‡äes para ondula‡Æo ou alisamento, permanentes, dos cabelos;01/07/2017;2801200;Venda de mercadorias pelo sistema porta a porta
33059000;33059000 - Outras prepara‡äes capilares;01/07/2017;2801300;Venda de mercadorias pelo sistema porta a porta
33059000;33059000 - Tintura para o cabelo;01/07/2017;2801400;Venda de mercadorias pelo sistema porta a porta
33071000;33071000 - Prepara‡äes para barbear (antes, durante ou ap¢s);01/07/2017;2801500;Venda de mercadorias pelo sistema porta a porta
33072010;33072010 - Desodorantes corporais e antiperspirantes, l¡quidos;01/07/2017;2801600;Venda de mercadorias pelo sistema porta a porta
33072090;33072090 - Outros desodorantes corporais e antiperspirantes;01/07/2017;2801700;Venda de mercadorias pelo sistema porta a porta
33079000;33079000 - Outros produtos de perfumaria ou de toucador preparados;01/07/2017;2801800;Venda de mercadorias pelo sistema porta a porta
33079000;33079000 - Outras prepara‡äes cosm‚ticas;01/07/2017;2801900;Venda de mercadorias pelo sistema porta a porta
34011190;34011190 - Sabäes de toucador, em barras, peda‡os ou figuras moldadas;01/07/2017;2802000;Venda de mercadorias pelo sistema porta a porta
34011900;34011900 - Outros sabäes, produtos e prepara‡äes orgƒnicos tensoativos, inclusive papel, pastas (ouates), feltros e falsos tecidos, impregnados, revestidos ou recobertos de sabÆo ou de detergentes;01/07/2017;2802100;Venda de mercadorias pelo sistema porta a porta
34012010;34012010 - Sabäes de toucador sob outras formas;01/07/2017;2802200;Venda de mercadorias pelo sistema porta a porta
34013000;34013000 - Produtos e prepara‡äes orgƒnicos tensoativos para lavagem da pele, em forma de l¡quido ou de creme, acondicionados para venda a retalho, mesmo contendo sabÆo;01/07/2017;2802300;Venda de mercadorias pelo sistema porta a porta
48182000;48182000 - Len‡os de papel, incluindo os de desmaquiar;01/07/2017;2802400;Venda de mercadorias pelo sistema porta a porta
48182000;48182000 - Toalhas de mÆo;01/07/2017;2802401;Venda de mercadorias pelo sistema porta a porta
82141000;82141000 - Apontadores de l pis para maquiagem;01/07/2017;2802500;Venda de mercadorias pelo sistema porta a porta
82141000;82141000 - Esp tulas, abre-cartas e raspadeiras;01/07/2017;2802501;Venda de mercadorias pelo sistema porta a porta
82141000;82141000 - Lƒminas de esp tulas, de abre-cartas, de raspadeiras e de apontadores de l pis;01/07/2017;2802502;Venda de mercadorias pelo sistema porta a porta
82142000;82142000 - Utens¡lios e sortidos de utens¡lios de manicuros ou de pedicuros (incluindo as limas para unhas);01/07/2017;2802600;Venda de mercadorias pelo sistema porta a porta
96032900;96032900 - Escovas e pinc‚is de barba, escovas para cabelos, para c¡lios ou para unhas e outras escovas de toucador de pessoas;01/07/2017;2802700;Venda de mercadorias pelo sistema porta a porta
96032900;"96032900 - Vassouras e escovas, mesmo constituindo partes de m quinas, de aparelhos ou de ve¡culos, vassouras mecƒnicas de uso manual nÆo motorizadas, pinc‚is e espanadores; cabe‡as preparadas para escovas, pinc‚is e artigos semelhantes; bonecas e rolos para pintura; rodos de borracha ou de mat‚rias flex¡veis semelhantes, outros";01/07/2017;2802701;Venda de mercadorias pelo sistema porta a porta
96033000;96033000 - Pinc‚is para aplica‡Æo de produtos cosm‚ticos;01/07/2017;2802800;Venda de mercadorias pelo sistema porta a porta
96033000;96033000 - Pinc‚is e escovas, para artistas e pinc‚is de escrever;01/07/2017;2802801;Venda de mercadorias pelo sistema porta a porta
96161000;96161000 - Vaporizadores de toucador, suas arma‡äes e cabe‡as de arma‡äes;01/07/2017;2802900;Venda de mercadorias pelo sistema porta a porta
96162000;96162000 - Borlas ou esponjas para p¢s ou para aplica‡Æo de outros cosm‚ticos ou de produtos de toucador;01/07/2017;2803000;Venda de mercadorias pelo sistema porta a porta
42021;42021 - Malas e maletas de toucador;01/07/2017;2803100;Venda de mercadorias pelo sistema porta a porta
9615;"9615 - Pentes, travessas para cabelo e artigos semelhantes; grampos (alfinetes) para cabelo; pin‡as (“pinceguiches”), onduladores, bobs (rolos) e artefatos semelhantes para penteados, e suas partes";01/07/2017;2803200;Venda de mercadorias pelo sistema porta a porta
40149090;40149090 - Mamadeiras;01/07/2017;2803300;Venda de mercadorias pelo sistema porta a porta
70102000;70102000 - Mamadeiras;01/07/2017;2803300;Venda de mercadorias pelo sistema porta a porta
39233000;39233000 - Mamadeiras;01/07/2017;2803300;Venda de mercadorias pelo sistema porta a porta
39241000;39241000 - Mamadeiras;01/07/2017;2803300;Venda de mercadorias pelo sistema porta a porta
39249000;39249000 - Mamadeiras;01/07/2017;2803300;Venda de mercadorias pelo sistema porta a porta
40149090;40149090 - Chupetas e bicos para mamadeiras e para chupetas;01/07/2017;2803400;Venda de mercadorias pelo sistema porta a porta
12119090;12119090 - Outras plantas e partes, para perfumaria, medicina e semelhantes;01/07/2017;2803500;Venda de mercadorias pelo sistema porta a porta
39262000;39262000 - Vestu rio e seus acess¢rios, de pl sticos, inclusive luvas;01/07/2017;2803600;Venda de mercadorias pelo sistema porta a porta
39264000;39264000 - Estatuetas e outros objetos de ornamenta‡Æo, de pl sticos;01/07/2017;2803700;Venda de mercadorias pelo sistema porta a porta
39269090;39269090 - Outras obras de pl sticos;01/07/2017;2803800;Venda de mercadorias pelo sistema porta a porta
42022210;42022210 - Bolsas de folhas de pl stico;01/07/2017;2803900;Venda de mercadorias pelo sistema porta a porta
42022220;42022220 - Bolsas de mat‚rias tˆxteis;01/07/2017;2804000;Venda de mercadorias pelo sistema porta a porta
42022900;42022900 - Bolsas de outras mat‚rias;01/07/2017;2804100;Venda de mercadorias pelo sistema porta a porta
42023900;42023900 - Artigos de bolsos/bolsas, de outras mat‚rias;01/07/2017;2804200;Venda de mercadorias pelo sistema porta a porta
42029200;42029200 - Outros artefatos, de folhas de pl sticos ou mat‚rias tˆxteis;01/07/2017;2804300;Venda de mercadorias pelo sistema porta a porta
42029900;42029900 - Outros artefatos, de outras mat‚rias;01/07/2017;2804400;Venda de mercadorias pelo sistema porta a porta
48192000;48192000 - Caixas e cartonagens, dobr veis, de papel/cartÆo, nÆo ondulados;01/07/2017;2804500;Venda de mercadorias pelo sistema porta a porta
48194000;48194000 - Outros sacos, bolsas e cartuchos, de papel ou cartÆo;01/07/2017;2804600;Venda de mercadorias pelo sistema porta a porta
48211000;48211000 - Etiquetas de papel ou cartÆo, impressas;01/07/2017;2804700;Venda de mercadorias pelo sistema porta a porta
49111090;49111090 - Outros impressos publicit rios, cat logos comerciais e semelhantes;01/07/2017;2804800;Venda de mercadorias pelo sistema porta a porta
61159900;61159900 - Outras meias de malha de outras mat‚rias tˆxteis;01/07/2017;2804900;Venda de mercadorias pelo sistema porta a porta
62171000;62171000 - Outros acess¢rios confeccionados, de vestu rio;01/07/2017;2805000;Venda de mercadorias pelo sistema porta a porta
63026000;63026000 - Roupas de toucador/cozinha, de tecidos atoalhados de algodÆo;01/07/2017;2805100;Venda de mercadorias pelo sistema porta a porta
63079090;63079090 - Outros artefatos tˆxteis confeccionados;01/07/2017;2805200;Venda de mercadorias pelo sistema porta a porta
65069900;65069900 - Chap‚us e outros artefatos de outras mat‚rias, exceto de malha;01/07/2017;2805300;Venda de mercadorias pelo sistema porta a porta
95059000;95059000 - Artigos para outras festas, carnaval ou outros divertimentos;01/07/2017;2805400;Venda de mercadorias pelo sistema porta a porta
33;33 - Produtos destinados … higiene bucal;01/07/2017;2805500;Venda de mercadorias pelo sistema porta a porta
34;34 - Outros produtos cosm‚ticos e de higiene pessoal nÆo relacionados em outros itens deste anexo;01/07/2017;2805600;Venda de mercadorias pelo sistema porta a porta
33;33 - Outros produtos cosm‚ticos e de higiene pessoal nÆo relacionados em outros itens deste anexo;01/07/2017;2805600;Venda de mercadorias pelo sistema porta a porta
14;14 - Outros artigos destinados a cuidados pessoais nÆo relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta
39;39 - Outros artigos destinados a cuidados pessoais nÆo relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta
40;40 - Outros artigos destinados a cuidados pessoais nÆo relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta
44;44 - Outros artigos destinados a cuidados pessoais nÆo relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta
48;48 - Outros artigos destinados a cuidados pessoais nÆo relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta
63;63 - Outros artigos destinados a cuidados pessoais nÆo relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta
65;65 - Outros artigos destinados a cuidados pessoais nÆo relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta
67;67 - Outros artigos destinados a cuidados pessoais nÆo relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta
70;70 - Outros artigos destinados a cuidados pessoais nÆo relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta
82;82 - Outros artigos destinados a cuidados pessoais nÆo relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta
90;90 - Outros artigos destinados a cuidados pessoais nÆo relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta
96;96 - Outros artigos destinados a cuidados pessoais nÆo relacionados em outros itens deste anexo;01/07/2017;2805700;Venda de mercadorias pelo sistema porta a porta
39;39 - Acess¢rios (por exemplo, bijuterias, rel¢gios, ¢culos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartäes, porta-documentos, porta-celulares e embalagens presente veis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;2805800;Venda de mercadorias pelo sistema porta a porta
91;91 - Acess¢rios (por exemplo, bijuterias, rel¢gios, ¢culos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartäes, porta-documentos, porta-celulares e embalagens presente veis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;2805800;Venda de mercadorias pelo sistema porta a porta
90;90 - Acess¢rios (por exemplo, bijuterias, rel¢gios, ¢culos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartäes, porta-documentos, porta-celulares e embalagens presente veis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;2805800;Venda de mercadorias pelo sistema porta a porta
48;48 - Acess¢rios (por exemplo, bijuterias, rel¢gios, ¢culos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartäes, porta-documentos, porta-celulares e embalagens presente veis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;2805800;Venda de mercadorias pelo sistema porta a porta
42;42 - Acess¢rios (por exemplo, bijuterias, rel¢gios, ¢culos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartäes, porta-documentos, porta-celulares e embalagens presente veis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;2805800;Venda de mercadorias pelo sistema porta a porta
62;"62 - Vestu rio e seus acess¢rios; cal‡ados, polainas e artefatos semelhantes, e suas partes";01/07/2017;2805900;Venda de mercadorias pelo sistema porta a porta
64;"64 - Vestu rio e seus acess¢rios; cal‡ados, polainas e artefatos semelhantes, e suas partes";01/07/2017;2805900;Venda de mercadorias pelo sistema porta a porta
61;"61 - Vestu rio e seus acess¢rios; cal‡ados, polainas e artefatos semelhantes, e suas partes";01/07/2017;2805900;Venda de mercadorias pelo sistema porta a porta
58;58 - Outros artigos de vestu rio em geral, exceto os relacionados no item anterior;01/07/2017;2806000;Venda de mercadorias pelo sistema porta a porta
63;63 - Outros artigos de vestu rio em geral, exceto os relacionados no item anterior;01/07/2017;2806000;Venda de mercadorias pelo sistema porta a porta
65;65 - Outros artigos de vestu rio em geral, exceto os relacionados no item anterior;01/07/2017;2806000;Venda de mercadorias pelo sistema porta a porta
52;52 - Outros artigos de vestu rio em geral, exceto os relacionados no item anterior;01/07/2017;2806000;Venda de mercadorias pelo sistema porta a porta
42;42 - Outros artigos de vestu rio em geral, exceto os relacionados no item anterior;01/07/2017;2806000;Venda de mercadorias pelo sistema porta a porta
55;55 - Outros artigos de vestu rio em geral, exceto os relacionados no item anterior;01/07/2017;2806000;Venda de mercadorias pelo sistema porta a porta
56;56 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
62;62 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
63;63 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
66;66 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
69;69 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
70;70 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
73;73 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
76;76 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
82;82 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
83;83 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
84;84 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
91;91 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
94;94 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
96;96 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
39;39 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
40;40 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
52;52 - Artigos de casa;01/07/2017;2806100;Venda de mercadorias pelo sistema porta a porta
17;17 - Produtos das ind£strias alimentares e bebidas;01/07/2017;2806200;Venda de mercadorias pelo sistema porta a porta
13;13 - Produtos das ind£strias alimentares e bebidas;01/07/2017;2806200;Venda de mercadorias pelo sistema porta a porta
15;15 - Produtos das ind£strias alimentares e bebidas;01/07/2017;2806200;Venda de mercadorias pelo sistema porta a porta
23;23 - Produtos das ind£strias alimentares e bebidas;01/07/2017;2806200;Venda de mercadorias pelo sistema porta a porta
16;16 - Produtos das ind£strias alimentares e bebidas;01/07/2017;2806200;Venda de mercadorias pelo sistema porta a porta
18;18 - Produtos das ind£strias alimentares e bebidas;01/07/2017;2806200;Venda de mercadorias pelo sistema porta a porta
19;19 - Produtos das ind£strias alimentares e bebidas;01/07/2017;2806200;Venda de mercadorias pelo sistema porta a porta
20;20 - Produtos das ind£strias alimentares e bebidas;01/07/2017;2806200;Venda de mercadorias pelo sistema porta a porta
21;21 - Produtos das ind£strias alimentares e bebidas;01/07/2017;2806200;Venda de mercadorias pelo sistema porta a porta
